year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window
2017,1,0.5891638598961555,25.728571428571428,9.25,31.801349986136696,8.346991599333489,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,2,1.0156751204344765,39.24285714285714,21.81428571428572,43.315635700422405,9.64375844247921,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,3,3.2952211795827933,47.24285714285714,35.128571428571426,54.20134998613669,7.285154713421343,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,4,0.18915894888281484,37.77142857142857,29.285714285714285,47.45849284327956,10.076401730057873,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,5,0.0295184346982721,37.79285714285714,19.97142857142857,43.8013499861367,9.100628293825354,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,6,0.9782630219351962,46.72857142857143,24.442857142857143,49.97277855756526,10.107803258995034,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,7,0.010843506623854655,56.70503597122302,30.2,57.715635700422396,7.314230203177973,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,8,0.6391644737728225,58.392857142857146,36.65714285714286,61.94420712899384,9.77052757781812,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,9,1.9421925197394752,52.726618705035975,31.01428571428572,56.6013499861367,10.605575643628548,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,10,1.029530712231626,50.48571428571429,31.9,55.315635700422405,10.6974541912595,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,11,0.6984992172750687,42.726618705035975,23.26428571428572,48.05849284327955,8.676126143378546,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,12,1.9795423758883104,59.50359712230216,38.7,63.172778557565266,10.1089662785853,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,13,4.021133706346463,55.364285714285714,40.57142857142857,61.57277855756527,8.119039759641508,0.4,heavy,38.74663156017212,15,21,32,50,False,False
2017,14,3.400041743613398,60.40714285714286,42.207142857142856,65.97277855756526,11.255703594586805,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,15,2.940929090611198,72.27857142857142,48.33571428571429,76.11563570042242,8.93082743364663,0.7,moderate,38.74663156017212,15,21,32,50,True,False
2017,16,0.46506595075647356,69.99285714285715,45.97142857142857,72.97277855756526,8.516792459512208,0.9,light,287.01208563090455,15,21,32,50,True,False
2017,17,8.315162329393294,65.95,45.52142857142857,68.88706427185099,10.049652279481773,0.2,very_heavy,287.01208563090455,15,21,32,50,True,False
2017,18,3.316908192830506,59.72857142857143,41.57142857142857,66.02992141470813,9.964751849392412,0.7,moderate,287.01208563090455,15,21,32,50,True,False
2017,19,2.712683907067883,74.24285714285715,49.73571428571429,77.7156357004224,6.593158057213536,0.7,moderate,287.01208563090455,15,21,32,50,True,False
2017,20,4.003061195306704,77.40714285714286,56.16428571428571,80.85849284327955,11.572044923138945,0.4,heavy,287.01208563090455,15,21,32,50,True,False
2017,21,2.112676540547871,71.71428571428571,53.21428571428572,76.08706427185098,6.569897665408232,0.7,moderate,38.74663156017212,15,21,32,50,True,False
2017,22,0.2612009389687565,82.28985507246377,55.89855072463768,84.25849284327956,5.524343053759798,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,23,0.11084473437719022,84.49285714285715,58.32374100719424,87.51563570042241,8.629605359767938,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,24,3.4801632092229986,88.96428571428571,67.95,93.1156357004224,7.844567136338914,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,25,1.5319465191369364,81.60714285714286,60.121428571428574,85.85849284327955,7.501476357210674,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,26,1.975332100951229,81.22857142857143,58.58992805755396,84.42992141470812,6.858326523794007,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,27,0.6108508731438664,86.99285714285715,64.90714285714286,91.28706427185098,5.0916997661811365,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,28,3.453656859698018,84.97857142857143,65.7,91.00134998613669,6.250067278085297,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,29,5.924771535867785,89.63571428571429,67.60714285714286,93.80134998613669,5.116123177576705,0.4,heavy,38.74663156017212,15,21,32,50,False,False
2017,30,2.2349671985835773,82.8695652173913,62.35714285714285,87.65849284327955,5.897672342234935,0.7,moderate,38.74663156017212,15,21,32,50,False,False
2017,31,0.8126605797545134,80.97857142857143,59.68571428571428,85.28706427185098,4.6788278116369835,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,32,0.5433801652620982,80.44285714285714,56.56428571428572,83.74420712899384,4.415985384237043,0.9,light,38.74663156017212,15,21,32,50,False,True
2017,33,1.0156751204344765,84.5,63.02857142857143,88.20134998613669,5.312673488331528,0.9,light,38.74663156017212,15,21,32,50,False,True
2017,34,1.5102595058892252,79.2,57.47142857142857,82.74420712899384,5.409204114323542,0.7,moderate,38.74663156017212,15,21,32,50,False,True
2017,35,1.3313416465956072,77.8,54.52142857142857,80.34420712899383,5.11263411880591,0.7,moderate,38.74663156017212,15,21,32,50,False,True
2017,36,0.05847461349753167,75.75912408759125,50.07299270072993,77.3156357004224,6.176735016187107,0.9,light,430.51812844635685,15,21,32,50,False,True
2017,37,0.1774435228666897,81.45864661654136,55.27067669172932,82.85849284327955,4.759076163365283,0.9,light,430.51812844635685,15,21,32,50,False,True
2017,38,1.2260296370893604,88.9624060150376,64.33834586466165,90.54420712899383,4.641378580830444,0.7,moderate,430.51812844635685,15,21,32,50,False,True
2017,39,0.009892321832287764,79.3984962406015,52.3984962406015,79.82992141470812,5.598311099700667,0.9,light,430.51812844635685,15,21,32,50,False,True
2017,40,2.5707671361661943,77.61654135338345,59.03007518796993,82.54420712899383,7.592773395046493,0.7,moderate,430.51812844635685,15,21,32,50,False,True
2017,41,9.625847412932053,71.13533834586467,53.0,75.57277855756527,7.586376787300035,0.2,very_heavy,430.51812844635685,15,21,32,50,False,True
2017,42,0.6485653501294703,72.33082706766918,46.71428571428572,73.65849284327955,7.6618567587082484,0.9,light,430.51812844635685,15,21,32,50,False,True
2017,43,2.621427956040328,53.278195488721806,36.93233082706767,58.88706427185099,8.953971523492907,0.7,moderate,430.51812844635685,15,21,32,50,False,True
2017,44,1.1036121544147797,52.5187969924812,38.04511278195488,59.42992141470812,8.135205731946195,0.9,light,430.51812844635685,15,21,32,50,False,True
2017,45,0.6820429270095449,45.01503759398496,28.37593984962406,50.115635700422416,6.997888874625833,0.9,light,430.51812844635685,15,21,32,50,False,True
2017,46,2.9571859577399953,47.95488721804512,30.56390977443609,53.744207128993835,9.255891409125757,0.7,moderate,38.74663156017212,15,21,32,50,False,True
2017,47,0.01731156320650523,51.721804511278194,27.113636363636363,54.344207128993844,8.612392669832012,0.9,light,38.74663156017212,15,21,32,50,False,True
2017,48,0.04689919689975467,57.38461538461539,30.589147286821703,58.8013499861367,6.472087717866927,0.9,light,38.74663156017212,15,21,32,50,False,True
2017,49,0.3963739364645977,41.983870967741936,23.298387096774192,47.88706427185099,11.685285404126386,0.9,light,38.74663156017212,15,21,32,50,False,True
2017,50,0.07439850378034242,41.54761904761905,22.96031746031746,46.62992141470812,9.368471705463431,0.9,light,38.74663156017212,15,21,32,50,False,True
2017,51,0.5064319204697003,41.73809523809524,28.15079365079365,49.172778557565266,7.652901507863206,0.9,light,38.74663156017212,15,21,32,50,False,False
2017,52,0.5046826338913959,17.78082191780822,2.664383561643836,24.033492843279554,6.896648737206572,0.9,light,38.74663156017212,15,21,32,50,False,False
